,이름,충전타입,주소,위도,경도,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(5분),0 : 1
231,망원동 공영주차장1,04,서울특별시 마포구 동교로1길 39,37.55503247,126.89778505,200,동시,11,,,N,9,9
232,망원동 공영주차장1,04,서울특별시 마포구 동교로1길 39,37.55503247,126.89778505,200,동시,11,,,N,9,9
233,망원동 공영주차장1,04,서울특별시 마포구 동교로1길 39,37.55503247,126.89778505,200,동시,11,,,N,9,9
234,망원동 공영주차장1,04,서울특별시 마포구 동교로1길 39,37.55503247,126.89778505,200,동시,11,,,N,9,9
235,압구정 428 공영주차장1,04,서울특별시 강남구 압구정로 161,37.526628658353,127.0264263189,100,단독,11,,,N,2,2
236,압구정 428 공영주차장1,04,서울특별시 강남구 압구정로 161,37.526628658353,127.0264263189,100,단독,11,,,N,2,2
237,압구정 428 공영주차장1,04,서울특별시 강남구 압구정로 161,37.526628658353,127.0264263189,100,단독,11,,,N,2,2
238,압구정 428 공영주차장1,04,서울특별시 강남구 압구정로 161,37.526628658353,127.0264263189,100,단독,11,,,N,2,2
239,압구정 428 공영주차장1,04,서울특별시 강남구 압구정로 161,37.526628658353,127.0264263189,100,단독,11,,,N,2,2
240,압구정 428 공영주차장1,04,서울특별시 강남구 압구정로 161,37.526628658353,127.0264263189,100,단독,11,,,N,2,2
241,압구정 428 공영주차장1,04,서울특별시 강남구 압구정로 161,37.526628658353,127.0264263189,100,단독,11,,,N,2,2
242,압구정 428 공영주차장1,04,서울특별시 강남구 압구정로 161,37.526628658353,127.0264263189,100,단독,11,,,N,2,2
243,서울 해군회관,04,서울특별시 영등포구 가마산로 540,37.50421956,126.91605451,100,단독,11,,,N,2,2
244,서울올림픽공원 남2문주차장,04,서울특별시 송파구 올림픽로,37.514973,127.123837,100,단독,11,,,Y,3,3
245,서울올림픽공원 남2문주차장,04,서울특별시 송파구 올림픽로,37.514973,127.123837,100,단독,11,,,Y,2,2
246,서울올림픽공원 남2문주차장,04,서울특별시 송파구 올림픽로,37.514973,127.123837,100,단독,11,,,Y,3,3
247,서울올림픽공원 남2문주차장,04,서울특별시 송파구 올림픽로,37.514973,127.123837,100,단독,11,,,Y,2,2
248,서울올림픽공원 남2문주차장,04,서울특별시 송파구 올림픽로,37.514973,127.123837,100,단독,11,,,Y,2,2
249,롯데마트 중계점 야외주차장,04,서울특별시 노원구 노원로 ,37.646872,127.070993,100,단독,11,,,Y,2,2
250,롯데마트 중계점 야외주차장,04,서울특별시 노원구 노원로 ,37.646872,127.070993,100,단독,11,,,Y,2,2
251,롯데마트 중계점 야외주차장,04,서울특별시 노원구 노원로 ,37.646872,127.070993,100,단독,11,,,Y,2,2
252,롯데마트 중계점 야외주차장,04,서울특별시 노원구 노원로 ,37.646872,127.070993,100,단독,11,,,Y,2,2
253,롯데마트 중계점 야외주차장,04,서울특별시 노원구 노원로 ,37.646872,127.070993,100,단독,11,,,Y,2,2
254,서울 농수산식품공사 강서지부,04,서울특별시 강서구 발산로 40,37.551206,126.817967,100,단독,11,,,Y,3,3
255,서울 농수산식품공사 강서지부,04,서울특별시 강서구 발산로 40,37.551206,126.817967,100,단독,11,,,Y,3,3
256,가락시장,04,null,37.494161,127.113843,100,단독,11,,,N,2,2
257,가락시장,04,null,37.494161,127.113843,100,단독,11,,,N,2,2
258,가락시장,04,null,37.494161,127.113843,100,단독,11,,,N,9,9
259,가락시장,04,null,37.494161,127.113843,100,단독,11,,,N,9,9
260,가락시장,04,null,37.494161,127.113843,100,단독,11,,,N,2,2
261,가락시장,04,null,37.494161,127.113843,100,단독,11,,,N,2,2
262,포이초교 공영노외주차장,04,서울특별시 강남구 개포동 1273,37.475064,127.051703,100,단독,11,,,N,2,2
263,언주초교 공영노외주차장,04,서울특별시 강남구 도곡동 922,37.486856,127.037584,100,단독,11,,,N,2,2
264,강남스포츠문화센터,04,서울특별시 강남구 수서동 718,37.48871435,127.10522824,100,단독,11,,,Y,2,2
265,압구정로29길 노상주차장,04,서울특별시 강남구 압구정동 453,37.531468,127.027407,100,단독,11,,,N,2,2
266,길동복합청사,04,서울특별시 강동구 천호대로 1183,37.5345623,127.1426858,100,단독,11,,,Y,2,2
267,오동골프클럽,04,서울특별시 강북구 오현로 117,37.623253,127.037312,100,단독,11,,,N,2,2
268,노원문화원,04,서울특별시 노원구 동일로197길 24,37.628789,127.070204,100,단독,11,,,Y,2,2
269,반포4동주민센터 공영주차장,04,서울특별시 서초구 사평대로28길 70,37.496299,127.002285,100,단독,11,,,N,2,2
270,방배1동 공영주차장,04,서울특별시 서초구 방배로23길 31-6,37.485166,126.992489,100,단독,11,,,N,2,2
271,무궁화 공영주차장,04,서울특별시 서초구 서초대로54길 45,37.492899,127.01638,100,단독,11,,,N,2,2
272,청계산근린광장 공영주차장,04,서울특별시 서초구 원지동 361-1,37.446130,127.056479,100,단독,11,,,N,2,2
273,양재근린공원 공영주차장,04,서울특별시 서초구 동산로 35,37.475064,127.051703,100,단독,11,,,N,9,9
274,영등포본동제2공영주차장,04,서울특별시 영등포구 신길로60길 34,37.513514,126.9139,100,단독,11,,,Y,2,2
275,한국상하수도협회,04,서울특별시 영등포구 대림로 244,37.502455,126.897106,100,단독,11,,,Y,3,3
276,면목2동공영주차장,04,서울특별시 중랑구 겸재로23길 27,37.58793511,127.0808933,100,단독,11,,,Y,3,3
277,중화제1공영주차장,04,서울특별시 중랑구 중화동 73-5,37.59871,127.072706,100,단독,11,,,N,2,2
278,중화제4공영주차장,04,서울특별시 중랑구 중화동 73-10,37.595670,127.079469,100,단독,11,,,N,2,2
279,중랑역제1공영주차장,04,서울특별시 중랑구 중화동 73-6,37.595325,127.077539,100,단독,11,,,Y,3,3
280,광진문화예술회관,04,서울특별시 광진구 능동로 76,37.5375337,127.0705319,200,동시,11,,,N,2,2
281,광진문화예술회관,04,서울특별시 광진구 능동로 76,37.5375337,127.0705319,200,동시,11,,,N,2,2
282,한국과학기술원 서울캠퍼스,04,서울특별시 동대문구 회기로 85,37.5921192,127.0473764,200,동시,11,,,Y,3,3
283,한국과학기술원 서울캠퍼스,04,서울특별시 동대문구 회기로 85,37.5921192,127.0473764,200,동시,11,,,Y,3,3
284,서울시설공단,04,서울특별시 성동구 청계천로 540,37.571579,127.036101,100,단독,11,,,N,2,2
285,서울시설공단,04,서울특별시 성동구 청계천로 540,37.571579,127.036101,100,단독,11,,,N,2,2
286,현대백화점 목동점,04,서울특별시 양천구 목동동로 257,37.526755,126.875324,100,단독,11,,,N,2,2
287,현대백화점 목동점,04,서울특별시 양천구 목동동로 257,37.526755,126.875324,200,동시,11,,,N,2,3
288,현대백화점 목동점,04,서울특별시 양천구 목동동로 257,37.526755,126.875324,200,동시,11,,,N,2,2
289,마포구청,04,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,200,동시,11,,,N,3,3
290,마포구청,04,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,200,동시,11,,,N,2,2
291,마포구청,04,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,200,동시,11,,,N,3,3
292,마포구청,04,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,200,동시,11,,,N,2,2
293,국회 서편 주차장,04,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,100,단독,11,,,Y,2,2
294,국회 서편 주차장,04,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,100,단독,11,,,Y,2,2
295,국회 서편 주차장,04,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,100,단독,11,,,Y,2,2
296,국회 서편 주차장,04,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,100,단독,11,,,Y,3,3
297,국회 헌정기념관 주차장,04,서울특별시 영등포구 여의도동 1,37.53175,126.919483,100,단독,11,,,Y,2,2
298,국회 헌정기념관 주차장,04,서울특별시 영등포구 여의도동 1,37.53175,126.919483,100,단독,11,,,Y,2,2
299,국회 헌정기념관 주차장,04,서울특별시 영등포구 여의도동 1,37.53175,126.919483,100,단독,11,,,Y,2,2
300,국회 헌정기념관 주차장,04,서울특별시 영등포구 여의도동 1,37.53175,126.919483,100,단독,11,,,Y,2,2
301,답십리1동 주민센터,04,서울특별시 동대문구 사가정로 30,37.571706,127.051358,200,동시,11,,,Y,2,2
302,답십리1동 주민센터,04,서울특별시 동대문구 사가정로 30,37.571706,127.051358,200,동시,11,,,Y,2,2
303,서울강서경찰서,04,서울특별시 강서구 화곡로 308,37.5513434,126.8494797,200,동시,11,,,Y,2,2
304,서울강서경찰서,04,서울특별시 강서구 화곡로 308,37.5513434,126.8494797,200,동시,11,,,Y,3,3
305,은평구 갈현노인복지관,02,서울특별시 은평구 통일로89길 12-6,37.6248739,126.918642,7,단독,11,,,Y,2,2
306,한국자산관리공사 양재타워,04,서울특별시 강남구 강남대로 262,37.486924,127.033447,100,동시,11,,,Y,2,2
307,한국자산관리공사 양재타워,04,서울특별시 강남구 강남대로 262,37.486924,127.033447,100,동시,11,,,Y,2,2
308,한국자산관리공사 양재타워,04,서울특별시 강남구 강남대로 262,37.486924,127.033447,100,동시,11,,,Y,9,9
309,한국자산관리공사 양재타워,04,서울특별시 강남구 강남대로 262,37.486924,127.033447,100,동시,11,,,Y,9,9
310,강서구 등촌2-1공영주차장,04,서울특별시 강서구 등촌로55길 33-16,37.550236,126.862016,50,단독,11,,,Y,1,1
311,강서구 등촌2-1공영주차장,04,서울특별시 강서구 등촌로55길 33-16,37.550236,126.862016,50,단독,11,,,Y,1,1
312,강서구 등촌2-1공영주차장,04,서울특별시 강서구 등촌로55길 33-16,37.550236,126.862016,50,단독,11,,,Y,1,1
313,방화동 승윤노블리안아파트,02,서울특별시 강서구 방화대로40길 37,37.5710759,126.8187764,7,단독,11,,,Y,9,9
314,방화동 승윤노블리안아파트,02,서울특별시 강서구 방화대로40길 37,37.5710759,126.8187764,7,단독,11,,,Y,9,9
315,생각공장 데시앙플렉스(성수동),04,서울특별시 성동구 아차산로17길 49,37.539479152,127.08428712,100,동시,11,,,N,2,2
316,생각공장 데시앙플렉스(성수동),04,서울특별시 성동구 아차산로17길 49,37.539479152,127.08428712,100,동시,11,,,N,2,2
317,한국과학기술원 도곡캠퍼스,04,서울특별시 강남구 논현로28길 25,37.483542,127.044011,100,동시,11,,,Y,2,2
318,한국과학기술원 도곡캠퍼스,04,서울특별시 강남구 논현로28길 25,37.483542,127.044011,100,동시,11,,,Y,2,2
319,KBS 별관 주차장,04,서울특별시 영등포구 여의대방로 359,37.518587,126.929428,50,동시,11,,,Y,1,1
320,KBS 별관 주차장,04,서울특별시 영등포구 여의대방로 359,37.518587,126.929428,50,동시,11,,,Y,1,1
321,KBS 별관 주차장,04,서울특별시 영등포구 여의대방로 359,37.518587,126.929428,50,동시,11,,,Y,1,1
322,KBS 별관 주차장,04,서울특별시 영등포구 여의대방로 359,37.518587,126.929428,50,동시,11,,,Y,1,1
323,현대리버빌,02,서울특별시 광진구 아차산로78가길 17,37.549314,127.109640,7,단독,11,,,Y,9,9
324,한국수출입은행,02,서울특별시 영등포구 은행로 38,37.528570,126.923396,7,단독,11,,,N,9,9
325,한국수출입은행,02,서울특별시 영등포구 은행로 38,37.528570,126.923396,7,단독,11,,,N,9,9
326,한국수출입은행,02,서울특별시 영등포구 은행로 38,37.528570,126.923396,7,단독,11,,,N,9,9
327,한국수출입은행,02,서울특별시 영등포구 은행로 38,37.528570,126.923396,7,단독,11,,,N,9,9
328,스마트중앙건설,02,서울특별시 중랑구 망우로 236,37.594376,127.078760,7,단독,11,,,N,9,9
329,스마트중앙건설,02,서울특별시 중랑구 망우로 236,37.594376,127.078760,7,단독,11,,,N,9,9
330,스마트중앙건설,02,서울특별시 중랑구 망우로 236,37.594376,127.078760,7,단독,11,,,N,9,9
331,스마트중앙건설,02,서울특별시 중랑구 망우로 236,37.594376,127.078760,7,단독,11,,,N,9,9
332,신일아르디세,02,서울특별시 영등포구 선유로17길 24,37.521086,126.88698,,,11,,,Y,2,2
333,역삼SK리더스뷰,02,서울특별시 강남구 봉은사로 302,37.5086636,127.0394281,7,단독,11,,,Y,2,2
334,역삼SK리더스뷰,02,서울특별시 강남구 봉은사로 302,37.5086636,127.0394281,7,단독,11,,,Y,2,2
335,역삼SK리더스뷰,02,서울특별시 강남구 봉은사로 302,37.5086636,127.0394281,7,단독,11,,,Y,2,2
336,화온건설,02,서울특별시 구로구 오리로22나길 30,37.500397,126.830558,7,단독,11,,,N,9,9
337,화온건설,02,서울특별시 구로구 오리로22나길 30,37.500397,126.830558,7,단독,11,,,N,9,9
338,E편한세상서울대1단지,02,서울특별시 관악구 청룡10길 45,37.478396,126.943047,7,단독,11,,,N,9,9
339,E편한세상서울대1단지,02,서울특별시 관악구 청룡10길 45,37.478396,126.943047,7,단독,11,,,N,3,3
340,E편한세상서울대1단지,02,서울특별시 관악구 청룡10길 45,37.478396,126.943047,7,단독,11,,,N,3,3
341,E편한세상서울대1단지,02,서울특별시 관악구 청룡10길 45,37.478396,126.943047,7,단독,11,,,N,2,2
342,E편한세상서울대2단지,02,서울특별시 관악구 청룡16길 43,37.476938,126.943054,7,단독,11,,,N,2,2
343,E편한세상서울대2단지,02,서울특별시 관악구 청룡16길 43,37.476938,126.943054,7,단독,11,,,N,3,3
344,E편한세상서울대2단지,02,서울특별시 관악구 청룡16길 43,37.476938,126.943054,7,단독,11,,,N,3,3
345,한성건설,02,서울특별시 양천구 오목로11길 19,37.524360,126.844295,7,단독,11,,,N,9,9
346,태혁종합건설,02,서울특별시 중랑구 양원역로8길 25,37.605190,127.108237,7,단독,11,,,N,9,9
347,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
348,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
349,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,단독,11,,,N,9,9
350,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,단독,11,,,N,9,9
351,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
352,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
353,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,단독,11,,,N,9,9
354,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
355,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
356,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
357,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
358,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
359,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
360,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
361,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
362,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
363,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
364,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
365,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
366,양천문화회관,02,서울특별시 양천구 목동서로 367,37.5166513,126.8633139,,,11,,,N,9,9
367,양천공원,02,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,,,11,,,Y,9,9
368,양천공원,02,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,,,11,,,Y,9,9
369,양천공원,02,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,,,11,,,Y,9,9
370,양천공원,02,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,,,11,,,Y,9,9
371,양천공원,02,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,,,11,,,Y,9,9
372,양천공원,02,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,,,11,,,Y,9,9
373,양천공원,02,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,,,11,,,Y,9,9
374,양천공원,02,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,,,11,,,Y,9,9
