,이름,충전타입,주소,위도,경도,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(5분),0 : 1
217,함평나비휴게소(무안방향),04,전라남도 함평군 엄다면 무안광주고속도로 11,35.038191,126.508693,200,동시,46,,,Y,3,3
218,함평나비휴게소(무안방향),04,전라남도 함평군 엄다면 무안광주고속도로 11,35.038191,126.508693,200,동시,46,,,Y,2,2
219,황소주차장(함평엑스포공원),04,전라남도 함평군 함평읍 내교리 828-56,35.058892,126.521661,200,동시,46,,,Y,2,2
220,황소주차장(함평엑스포공원),04,전라남도 함평군 함평읍 내교리 828-56,35.058892,126.521661,200,동시,46,,,Y,2,2
221,해남군청 주차장,04,전라남도 해남군 해남읍 수성리 183-5,34.573321,126.599251,200,동시,46,,,Y,2,2
222,해남군청 주차장,04,전라남도 해남군 해남읍 수성리 183-5,34.573321,126.599251,200,동시,46,,,Y,2,2
223,동면 행정복지센터,04,전라남도 화순군 동면 충의로 745,35.029742,127.038847,200,동시,46,,,Y,2,2
224,동면 행정복지센터,04,전라남도 화순군 동면 충의로 745,35.029742,127.038847,200,동시,46,,,Y,2,2
225,화순군 농업기술센터,04,전라남도 화순군 능주면 학포로 2275번지,35.01626,126.952745,200,동시,46,,,Y,2,2
226,화순군 농업기술센터,04,전라남도 화순군 능주면 학포로 2275번지,35.01626,126.952745,200,동시,46,,,Y,2,2
227,롯데마트 남악점,06,전라남도 무안군 삼향읍 남악로162번길 80,34.816383,126.472453,100,단독,46,,,Y,2,2
228,롯데마트 남악점,04,전라남도 무안군 삼향읍 남악로162번길 80,34.816383,126.472453,200,동시,46,,,Y,2,2
229,롯데마트 남악점,04,전라남도 무안군 삼향읍 남악로162번길 80,34.816383,126.472453,200,동시,46,,,Y,2,2
230,삼호읍사무소,06,전라남도 영암군 삼호읍 용앙리 324-5,34.7459630,126.4692511,50,단독,46,,,Y,2,2
231,학산면사무소,06,전라남도 영암군 학산면 독천리 61-13,34.7261395,126.5701079,50,단독,46,,,Y,2,2
232,진도군청,06,전라남도 진도군 진도읍 철마길 25,34.4862168,126.2638669,50,단독,46,,,Y,2,2
233,왕조1동 행정복지센터,06,전라남도 순천시 조례신대길 6(조례동),34.962603,127.520830,50,단독,46,,,Y,2,2
234,고흥읍 서문주차장,04,전라남도 고흥군 고흥읍 서문리 154,34.611301,127.281756,100,단독,46,,,Y,2,2
235,곡성섬진강기차마을,04,전라남도 곡성군 오곡면 오지리 845-3,35.276088,127.309345,100,동시,46,,,Y,2,2
236,곡성섬진강기차마을,04,전라남도 곡성군 오곡면 오지리 845-3,35.276088,127.309345,100,동시,46,,,Y,2,2
237,나주문화예술회관,04,전라남도 나주시 예향로 4137,35.022262,126.71305,100,동시,46,,,Y,2,2
238,나주문화예술회관,04,전라남도 나주시 예향로 4137,35.022262,126.71305,100,동시,46,,,Y,2,2
239,나주시의회,04,전라남도 나주시 송월동 1100,35.014588,126.711112,100,단독,46,,,Y,2,2
240,나주종합스포츠파크,04,전라남도 나주시 송월동 1078-2,35.012611,126.717464,100,동시,46,,,Y,2,2
241,나주종합스포츠파크,04,전라남도 나주시 송월동 1078-2,35.012611,126.717464,100,동시,46,,,Y,2,2
242,남평재가복지센터,04,전라남도 나주시 남평읍 남평리 66,35.045171,126.841235,100,단독,46,,,Y,2,2
243,담양소방서,04,전라남도 담양군 담양읍 추성로 1232,35.318233,126.972914,100,단독,46,,,Y,2,2
244,남교공영주차장,04,전라남도 목포시 남교동 57,34.794037,126.381034,100,단독,46,,,Y,2,2
245,유달산공원유료주차장,04,전라남도 목포시 측후동 4,34.789033,126.381371,100,단독,46,,,Y,2,2
246,비파공영주차장,04,전라남도 목포시 상동 32,34.807587,126.420418,100,단독,46,,,Y,2,2
247,이로시장공영주차장,04,전라남도 목포시 용당동 993-2,34.805013,126.40418,100,단독,46,,,Y,2,2
248,봇재,04,전라남도 보성군 보성읍 녹차로 750,34.713249,127.088039,100,동시,46,,,Y,2,2
249,봇재,04,전라남도 보성군 보성읍 녹차로 750,34.713249,127.088039,100,동시,46,,,Y,2,2
250,복내면사무소 주차장,04,전라남도 보성군 복내면 복내리 435-30,34.893136,127.131565,100,동시,46,,,Y,2,2
251,복내면사무소 주차장,04,전라남도 보성군 복내면 복내리 435-30,34.893136,127.131565,100,동시,46,,,Y,2,2
252,보성읍사무소 주차장,04,전라남도 보성군 보성읍 보성리 902-4,34.768472,127.080424,100,단독,46,,,Y,2,2
253,주암농공단지,04,전라남도 순천시 주암면 주석로 276-1,35.098906,127.245768,100,단독,46,,,Y,2,2
254,남제게이트볼장,04,전라남도 순천시 남정동 256-6,34.941318,127.484792,100,단독,46,,,Y,2,2
255,순천조례호수도서관,04,전라남도 순천시 조례2길 31,34.9639,127.524837,100,단독,46,,,Y,2,2
256,근로복지공단 순천병원,04,null,34.9606,127.524321,100,단독,46,,,Y,2,2
257,자은면사무소 주차장,04,전라남도 신안군 자은면 구영1길 8,34.883997,126.047251,100,단독,46,,,Y,2,2
258,지도읍 노인복지센터,04,전라남도 신안군 지도읍 읍내리 351,35.056889,126.205348,100,단독,46,,,Y,2,2
259,신안군청 민원인주차장,04,전라남도 신안군 압해읍 천사로 1004,34.834413,126.351748,100,단독,46,,,Y,2,2
260,고인돌공원 앞 주차장,04,전라남도 여수시 화장동 945-1,34.778156,127.647392,100,단독,46,,,Y,2,2
261,해남읍사무소 주차장,04,전라남도 해남군 해남읍 고도리 479-2,34.56514,126.598897,100,단독,46,,,Y,2,2
262,상암보건지소 ,04,전라남도 여수시 상암3길 9,34.825189,127.731975,100,단독,46,,,Y,2,2
263,돌산공원 주차장,04,전라남도 여수시 돌산읍 우두리 799-76,34.731367,127.740166,100,단독,46,,,Y,2,2
264,홍농읍사무소 주차장 ,04,전라남도 영광군 홍농읍 상하리 267,35.395889,126.445502,100,단독,46,,,Y,2,2
265,군외면사무소,04,전라남도 완도군 군외면 청해진서로 2148,34.389476,126.647589,100,단독,46,,,Y,2,2
266,진도대교광장,04,전라남도 진도군 군내면 녹진리 산 7-10,34.569518,126.300084,100,단독,46,,,Y,2,2
267,월야 달맞이문화센터,04,전라남도 함평군 월야면 월야리 758-15,35.179714,126.624998,100,단독,46,,,Y,2,2
268,학교면사무소,04,전라남도 함평군 학교면 학다리길 330,35.016849,126.537501,100,단독,46,,,Y,2,2
269,해남 광주은행 뒤편 공영 주차장,04,전라남도 해남군 해남읍 해리 439-3,34.571296,126.605642,100,단독,46,,,Y,2,2
270,해남 문내면사무소 주차장,04,전라남도 해남군 문내면 동영길 10,34.596631,126.31396,100,단독,46,,,Y,2,2
271,송지면사무소,04,전라남도 해남군 송지면 산정1길 96,34.369159,126.519141,100,단독,46,,,Y,2,2
272,해남공원 공영 주차장,04,전라남도 해남군 해남읍 구교리 308,34.575344,126.59155,100,단독,46,,,Y,2,2
273,해남 서림공원 공영 주차장,04,전라남도 해남군 해남읍 남외리 17,34.57332,126.59309,100,단독,46,,,Y,2,2
274,동복면사무소 주차장,04,전라남도 화순군 동복면 석등길 11,35.070975,127.128469,100,단독,46,,,Y,2,2
275,성북동 금빛상가공영주차장,04,전라남도 나주시 성북동 207,35.033597,126.719072,100,동시,46,,,Y,2,2
276,성북동 금빛상가공영주차장,04,전라남도 나주시 성북동 207,35.033597,126.719072,100,동시,46,,,Y,2,2
277,송월동행정복지센터,04,전라남도 나주시 송월동 1356,35.01705,126.717222,100,단독,46,,,Y,2,2
278,자유시장 공영주차장,04,전라남도 목포시 용당로 58,34.792651,126.40236,100,단독,46,,,Y,2,2
279,신지면사무소 주차장,04,전라남도 완도군 신지면 신지로549번길 11 ,34.334541,126.826862,100,단독,46,,,Y,2,2
280,나주세무서,04,전라남도 나주시 재신길 33,35.023385,126.714616,100,단독,46,,,Y,2,2
281,순천시농산물가공센터,04,전라남도 순천시 서면 둔대수계길 28,35.023098,127.45372,100,단독,46,,,Y,2,2
282,부산면사무소 주차장,04,전라남도 장흥군 부산면 부유로 28-1,34.722959,126.903144,100,단독,46,,,Y,2,2
283,목포벤처문화산업지원센터주차장,04,전라남도 목포시 석현동 1175,34.815839,126.426765,100,단독,46,,,Y,2,2
284,몽탄면사무소,04,전라남도 무안군 몽탄면 몽탄로 862,34.930801,126.502269,100,단독,46,,,Y,2,2
285,해남 북평면사무소,04,전라남도 해남군 북평면 달량진길 8,34.408101,126.62582,100,단독,46,,,Y,2,2
286,해남 화원면사무소,04,전라남도 해남군 화원면 금평길 32,34.670513,126.327562,100,단독,46,,,Y,2,2
287,땅끝 해남 식품 특화단지,04,전라남도 해남군 마산면 상등리 1115,34.568969,126.556563,100,단독,46,,,Y,2,2
288,국민건강보험공단 무안신안지사,04,전라남도 무안군 무안읍 무안로 458,34.985122,126.475561,100,단독,46,,,Y,2,2
289,장애인체육센터,04,전라남도 여수시 오림동 104,34.761211,127.720952,200,동시,46,,,Y,9,9
290,장애인체육센터,04,전라남도 여수시 오림동 104,34.761211,127.720952,200,동시,46,,,Y,9,9
291,빛가람수질복원센터,04,전라남도 나주시 문화로 16,35.006735,126.772267,200,동시,46,,,Y,9,9
292,빛가람수질복원센터,04,전라남도 나주시 문화로 16,35.006735,126.772267,200,동시,46,,,Y,9,9
293,나주시농업기술센터,04,전라남도 나주시 왕곡면 덕산리 594-2,34.965881,126.672053,200,동시,46,,,Y,9,9
294,나주시농업기술센터,04,전라남도 나주시 왕곡면 덕산리 594-2,34.965881,126.672053,200,동시,46,,,Y,9,9
295,대전면사무소,04,전라남도 담양군 대전면 대치8길 21-5,35.274766,126.888144,200,동시,46,,,Y,9,9
296,대전면사무소,04,전라남도 담양군 대전면 대치8길 21-5,35.274766,126.888144,200,동시,46,,,Y,2,2
297,신안 국민체육센터,04,전라남도 신안군 암태면 장단고길 7-52,34.826502,126.111976,200,동시,46,,,Y,9,9
298,신안 국민체육센터,04,전라남도 신안군 암태면 장단고길 7-52,34.826502,126.111976,200,동시,46,,,Y,9,9
299,칠산타워 주차장,04,전라남도 영광군 염산면 옥실리 1106-34,35.169461,126.359962,200,동시,46,,,Y,9,9
300,칠산타워 주차장,04,전라남도 영광군 염산면 옥실리 1106-34,35.169461,126.359962,200,동시,46,,,Y,9,9
301,고금국민체육센터,04,전라남도 완도군 고금면 덕암리 586,34.399569,126.800841,200,동시,46,,,Y,9,9
302,고금국민체육센터,04,전라남도 완도군 고금면 덕암리 586,34.399569,126.800841,200,동시,46,,,Y,9,9
303,유치면사무소 민원인주차장,04,전라남도 장흥군 유치면 유치로 22,34.801988,126.838872,200,동시,46,,,Y,9,9
304,유치면사무소 민원인주차장,04,전라남도 장흥군 유치면 유치로 22,34.801988,126.838872,200,동시,46,,,Y,9,9
305,해보면사무소,04,전라남도 함평군 해보면 밀재로 1264-7,35.180736,126.601273,200,동시,46,,,Y,9,9
306,해보면사무소,04,전라남도 함평군 해보면 밀재로 1264-7,35.180736,126.601273,200,동시,46,,,Y,3,3
307,구례종합사회복지관 주차장,04,전라남도 구례군 구례읍 구례로 508 ,35.206864,127.470184,200,동시,46,,,Y,9,9
308,구례종합사회복지관 주차장,04,전라남도 구례군 구례읍 구례로 508 ,35.206864,127.470184,200,동시,46,,,Y,9,9
309,순천맑은물관리센터,04,전라남도 순천시 교량동 624-1,34.907984,127.50958,200,동시,46,,,Y,9,9
310,순천맑은물관리센터,04,전라남도 순천시 교량동 624-1,34.907984,127.50958,200,동시,46,,,Y,9,9
311,한국인터넷진흥원,04,전라남도 나주시 진흥길 9,35.019077,126.794668,200,동시,46,,,Y,9,9
312,한국인터넷진흥원,04,전라남도 나주시 진흥길 9,35.019077,126.794668,200,동시,46,,,Y,9,9
313,명성리버텔 인근 공영주차장,04,전라남도 나주시 영산포로 163-4,34.996548,126.708614,200,동시,46,,,Y,9,9
314,명성리버텔 인근 공영주차장,04,전라남도 나주시 영산포로 163-4,34.996548,126.708614,200,동시,46,,,Y,9,9
315,남평도시개발 택지개발지구내,04,전라남도 나주시 남평읍 동사리 351-5,35.042972,126.851261,200,동시,46,,,Y,9,9
316,남평도시개발 택지개발지구내,04,전라남도 나주시 남평읍 동사리 351-5,35.042972,126.851261,200,동시,46,,,Y,9,9
317,승달문화예술회관,04,전라남도 무안군 무안읍 창포로 8,34.989829,126.472394,200,동시,46,,,Y,9,9
318,승달문화예술회관,04,전라남도 무안군 무안읍 창포로 8,34.989829,126.472394,200,동시,46,,,Y,2,2
319,농업기술센터(본관주차장),04,전라남도 무안군 무안읍 무안로 339,34.97735,126.466293,200,동시,46,,,Y,9,9
320,농업기술센터(본관주차장),04,전라남도 무안군 무안읍 무안로 339,34.97735,126.466293,200,동시,46,,,Y,9,9
321,용면사무소,04,전라남도 담양군 용면 추월산로 369,35.364637,126.98757,200,동시,46,,,Y,9,9
322,용면사무소,04,전라남도 담양군 용면 추월산로 369,35.364637,126.98757,200,동시,46,,,Y,9,9
323, 신북보건지소공영주차장,04,전라남도 영암군 신북면 간은정로 21-7,34.889525,126.691725,200,동시,46,,,Y,9,9
324, 신북보건지소공영주차장,04,전라남도 영암군 신북면 간은정로 21-7,34.889525,126.691725,200,동시,46,,,Y,9,9
325,영암국제자동차경주장(상설블록),04,전라남도 영암군 삼호읍 삼포리 1893,34.737267,126.41557,200,동시,46,,,Y,9,9
326,영암국제자동차경주장(상설블록),04,전라남도 영암군 삼호읍 삼포리 1893,34.737267,126.41557,200,동시,46,,,Y,9,9
327,해남 우슬체육관,04,전라남도 해남군 해남읍 해리 22-1,34.569953,126.616636,200,동시,46,,,Y,9,9
328,해남 우슬체육관,04,전라남도 해남군 해남읍 해리 22-1,34.569953,126.616636,200,동시,46,,,Y,9,9
329,해남 화산면 보건지소,04,전라남도 해남군 화산면 송평로 23,34.488872,126.514385,200,동시,46,,,Y,9,9
330,해남 화산면 보건지소,04,전라남도 해남군 화산면 송평로 23,34.488872,126.514385,200,동시,46,,,Y,9,9
331,해남 5일시장 주차장 1,04,전라남도 해남군 해남읍 남외리 113-1,34.569021,126.595205,200,동시,46,,,Y,9,9
332,해남 5일시장 주차장 1,04,전라남도 해남군 해남읍 남외리 113-1,34.569021,126.595205,200,동시,46,,,Y,9,9
333,서교 1공영주차장,04,전라남도 여수시 진남로 9-1,34.743605,127.729279,200,동시,46,,,N,9,9
334,서교 1공영주차장,04,전라남도 여수시 진남로 9-1,34.743605,127.729279,200,동시,46,,,N,9,9
335,나주목사고을시장,04,전라남도 나주시 삼도동 1386-3,35.036059,126.724886,200,동시,46,,,Y,9,9
336,나주목사고을시장,04,전라남도 나주시 삼도동 1386-3,35.036059,126.724886,200,동시,46,,,Y,2,2
337,도곡온천,04,전라남도 화순군 도곡면 천암리 792,35.027567,126.905828,200,동시,46,,,Y,9,9
338,도곡온천,04,전라남도 화순군 도곡면 천암리 792,35.027567,126.905828,200,동시,46,,,Y,9,9
339,도곡온천,04,전라남도 화순군 도곡면 천암리 792,35.027567,126.905828,200,동시,46,,,Y,9,9
340,도곡온천,04,전라남도 화순군 도곡면 천암리 792,35.027567,126.905828,200,동시,46,,,Y,9,9
341,순천팔마실내체육관,04,전라남도 순천시 팔마로 333,34.936901,127.519418,200,동시,46,,,Y,2,2
342,순천팔마실내체육관,04,전라남도 순천시 팔마로 333,34.936901,127.519418,200,동시,46,,,Y,9,9
343,순천팔마실내체육관,04,전라남도 순천시 팔마로 333,34.936901,127.519418,200,동시,46,,,Y,9,9
344,순천팔마실내체육관,04,전라남도 순천시 팔마로 333,34.936901,127.519418,200,동시,46,,,Y,2,2
345,영암국제자동차경주장(P4),04,전라남도 영암군 삼호읍 삼포리 1941,34.737279,126.419058,200,동시,46,,,Y,9,9
346,영암국제자동차경주장(P4),04,전라남도 영암군 삼호읍 삼포리 1941,34.737279,126.419058,100,단독,46,,,Y,9,9
347,영암국제자동차경주장(P4),04,전라남도 영암군 삼호읍 삼포리 1941,34.737279,126.419058,100,단독,46,,,Y,9,9
348,영암국제자동차경주장(P4),04,전라남도 영암군 삼호읍 삼포리 1941,34.737279,126.419058,100,단독,46,,,Y,9,9
349,순천만정원,04,전라남도 순천시 국가정원1호길 152-55,34.929828,127.511737,200,동시,46,,,Y,9,9
350,순천만정원,04,전라남도 순천시 국가정원1호길 152-55,34.929828,127.511737,200,동시,46,,,Y,9,9
351,순천만정원,04,전라남도 순천시 국가정원1호길 152-55,34.929828,127.511737,200,동시,46,,,Y,9,9
352,순천만정원,04,전라남도 순천시 국가정원1호길 152-55,34.929828,127.511737,200,동시,46,,,Y,9,9
353,주택관리공단 해군3함대주거지원사업,04,전라남도 영암군 삼호읍 용앙리 573-2,37.76438698,126.39199948,100,단독,46,,,Y,2,2
354,금산면 거금휴게소 주차장(상행),04,전라남도 고흥군 금산면 신촌리 314,34.48776035,127.12087328,100,단독,46,,,Y,5,5
355,금산면 거금휴게소 주차장(상행),04,전라남도 고흥군 금산면 신촌리 314,34.48776035,127.12087328,100,단독,46,,,Y,2,2
