,충전소명,충전소ID,충전기ID,충전타입,주소,위도,경도,상태갱신일시,최종충전시작,최종충전종료,충전중시작,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(1분),0 : 1
149,용담1동주민센터,ME19B174,11,04,제주특별자치도 제주시 용남3길 7,33.509217,126.513524,20220625235309,20220624191756,20220624195845,,100,동시,50,,,Y,2,2
150,용담1동주민센터,ME19B174,12,04,제주특별자치도 제주시 용남3길 7,33.509217,126.513524,20220625235210,20220625231035,20220625235209,,100,동시,50,,,Y,2,2
151,라마다프라자제주호텔,ME19B175,01,04,제주특별자치도 제주시 탑동로 66,33.518486,126.518645,20220625232522,20220624192719,20220624194257,,100,단독,50,,,Y,2,2
152,서귀포항 해운항만과 사무실,ME19B240,21,04,제주특별자치도 서귀포시 칠십리로 72번길 1,33.239553,126.564491,20220625195310,20220625123304,20220625124727,,200,동시,50,,,Y,9,9
153,서귀포항 해운항만과 사무실,ME19B240,22,04,제주특별자치도 서귀포시 칠십리로 72번길 1,33.239553,126.564491,20220625193810,20220625155452,20220625163458,,200,동시,50,,,Y,9,9
154,강정크루즈터미널,ME19B241,21,04,제주특별자치도 서귀포시 말질로 261,33.229276,126.477424,20220625233810,20220622190641,20220622194354,,200,동시,50,,,Y,9,9
155,강정크루즈터미널,ME19B241,22,04,제주특별자치도 서귀포시 말질로 261,33.229276,126.477424,20220625233810,20220620144215,20220620150150,,200,동시,50,,,Y,9,9
156,아시아CGI애니메이션센터,ME19B242,21,04,제주특별자치도 서귀포시 동홍로 41,33.252386,126.56704,20220625205810,20220625100805,20220625104810,,200,동시,50,,,Y,9,9
157,아시아CGI애니메이션센터,ME19B242,22,04,제주특별자치도 서귀포시 동홍로 41,33.252386,126.56704,20220625200810,20220625150420,20220625153342,,200,동시,50,,,Y,9,9
158,한국중부발전㈜ 상명풍력발전소,ME19B243,21,04,제주특별자치도 제주시 한림읍 금악서길133,33.339766,126.29196,20220625195310,20220616131628,20220616133546,,200,동시,50,,,Y,9,9
159,한국중부발전㈜ 상명풍력발전소,ME19B243,22,04,제주특별자치도 제주시 한림읍 금악서길133,33.339766,126.29196,20220625195310,20220614104750,20220614105030,,200,동시,50,,,Y,9,9
160,한국중부발전㈜ 제주화력본부 사택,ME19B244,21,04,제주특별자치도 제주시 삼양1동 1637-1,33.527544,126.592481,20220625185310,20220623180709,20220623184715,,200,동시,50,,,Y,9,9
161,한국중부발전㈜ 제주화력본부 사택,ME19B244,22,04,제주특별자치도 제주시 삼양1동 1637-1,33.527544,126.592481,20220625185310,20220624213827,20220624221833,,200,동시,50,,,Y,9,9
162,문화예술진흥원,ME19B245,21,04,제주특별자치도 제주시 동광로 69,33.505176,126.535477,20220625235949,20220625234606,20220625235949,,200,동시,50,,,Y,2,2
163,문화예술진흥원,ME19B245,22,04,제주특별자치도 제주시 동광로 69,33.505176,126.535477,20220625234810,20220625210822,20220625211543,,200,동시,50,,,Y,9,9
164,제주특별자치도의회,ME19B246,21,04,제주특별자치도 제주시 문연로 13,33.489975,126.499794,20220625225810,20220625214735,20220625222741,,200,동시,50,,,Y,9,9
165,제주특별자치도의회,ME19B246,22,04,제주특별자치도 제주시 문연로 13,33.489975,126.499794,20220625221317,20220625211309,20220625212212,,200,동시,50,,,Y,2,2
166,제주농업기술센터,ME19B247,21,04,제주특별자치도 제주시 애월읍 상귀길 173,33.457922,126.4039,20220625214810,20220625183503,20220625191620,,200,동시,50,,,Y,9,9
167,제주농업기술센터,ME19B247,22,04,제주특별자치도 제주시 애월읍 상귀길 173,33.457922,126.4039,20220625193310,20220625130848,20220625132713,,200,동시,50,,,Y,9,9
168,김녕119지역센터,ME19B248,21,04,제주특별자치도 제주시 구좌읍 김녕로 242,33.554272,126.76293,20220625221310,20220625072732,20220625075940,,200,동시,50,,,Y,9,9
169,김녕119지역센터,ME19B248,22,04,제주특별자치도 제주시 구좌읍 김녕로 242,33.554272,126.76293,20220625195310,20220625142727,20220625144829,,200,동시,50,,,Y,9,9
170,용암해수산업화지원센터 2호관,ME19B249,21,04,제주특별자치도 제주시 구좌읍 일주동로 2708-19,33.541291,126.816172,20220625235810,20220624172221,20220624175832,,200,동시,50,,,Y,9,9
171,용암해수산업화지원센터 2호관,ME19B249,22,04,제주특별자치도 제주시 구좌읍 일주동로 2708-19,33.541291,126.816172,20220625200310,20220625131749,20220625132737,,200,동시,50,,,Y,9,9
172,제주특별자치도교육청,ME19B250,21,04,제주특별자치도 제주시 문연로 5,33.490464,126.497529,20220625234310,20220625223041,20220625224145,,200,동시,50,,,Y,9,9
173,제주특별자치도교육청,ME19B250,22,04,제주특별자치도 제주시 문연로 5,33.490464,126.497529,20220625213810,20220625192629,20220625200635,,200,동시,50,,,Y,9,9
174,동녘도서관,ME19B251,21,04,제주특별자치도 제주시 구좌읍 일주동로 3132,33.520768,126.854705,20220625185310,20220624185850,20220624191118,,200,동시,50,,,Y,9,9
175,동녘도서관,ME19B251,22,04,제주특별자치도 제주시 구좌읍 일주동로 3132,33.520768,126.854705,20220625225810,20220625145145,20220625152040,,200,동시,50,,,Y,9,9
176,제주시 외도일동 공영주차장,ME19B252,01,04,제주특별자치도 제주시 외도일동 632-7,33.485522,126.428719,20210820142312,20200809191501,20200809193648,,100,단독,50,,,Y,9,9
177,제주시 외도일동 공영주차장,ME19B252,02,04,제주특별자치도 제주시 외도일동 632-7,33.485522,126.428719,20210820142810,20200807163145,20200807165718,,100,단독,50,,,Y,9,9
178,비자림,ME19B253,21,04,제주특별자치도 제주시 구좌읍 비자숲길 55,33.491586,126.811214,20220625231810,20220625154120,20220625162126,,200,동시,50,,,Y,9,9
179,비자림,ME19B253,22,04,제주특별자치도 제주시 구좌읍 비자숲길 55,33.491586,126.811214,20220625232810,20220625174430,20220625175348,,200,동시,50,,,Y,9,9
180,월드컵경기장,ME19B404,21,04,제주특별자치도 서귀포시 월드컵로 31,33.246551,126.5071,20220625212810,20220625162547,20220625165425,,200,동시,50,,,Y,9,9
181,월드컵경기장,ME19B404,22,04,제주특별자치도 서귀포시 월드컵로 31,33.246551,126.5071,20220625234810,20220625144047,20220625150958,,200,동시,50,,,Y,9,9
182,월드컵경기장,ME19B404,23,04,제주특별자치도 서귀포시 월드컵로 31,33.246551,126.5071,20220625223810,20220625180312,20220625181413,,200,동시,50,,,Y,9,9
183,월드컵경기장,ME19B404,24,04,제주특별자치도 서귀포시 월드컵로 31,33.246551,126.5071,20220625221310,20220621141253,20220621145025,,200,동시,50,,,Y,9,9
184,제주4.3평화재단 공원,ME19B405,41,04,제주특별자치도 제주시 명림로 430,33.450197,126.621615,20220625235810,20220623163627,20220623170034,,100,단독,50,,,Y,9,9
185,제주4.3평화재단 공원,ME19B405,42,04,제주특별자치도 제주시 명림로 430,33.450197,126.621615,20220625195310,20220624080505,20220624082302,,100,단독,50,,,Y,9,9
186,제주4.3평화재단 공원,ME19B405,43,04,제주특별자치도 제주시 명림로 430,33.450197,126.621615,20220625220810,20220625153415,20220625160400,,100,단독,50,,,Y,9,9
187,제주4.3평화재단 공원,ME19B405,44,04,제주특별자치도 제주시 명림로 430,33.450197,126.621615,20220625162310,20220624181035,20220624185143,,100,단독,50,,,Y,9,9
188,제주국제대학교,ME19B406,21,04,제주특별자치도 제주시 516로 2870,33.44059,126.572195,20220625203810,20220625102152,20220625102842,,200,동시,50,,,Y,9,9
189,제주국제대학교,ME19B406,22,04,제주특별자치도 제주시 516로 2870,33.44059,126.572195,20220625230310,20220625181347,20220625182916,,200,동시,50,,,Y,9,9
190,제주국제대학교,ME19B406,23,04,제주특별자치도 제주시 516로 2870,33.44059,126.572195,20220625193810,20220625115153,20220625120115,,200,동시,50,,,Y,9,9
191,제주국제대학교,ME19B406,24,04,제주특별자치도 제주시 516로 2870,33.44059,126.572195,20220625201810,20220625163539,20220625171545,,200,동시,50,,,Y,9,9
192,웅전공영주차장,ME19D126,01,04,제주특별자치도 제주시 노형동 2517-1,33.48271691,126.47184937,20220625195917,20220625193042,20220625195908,,100,단독,50,,,N,2,2
193,수덕공영주차장,ME19D127,01,04,제주특별자치도 제주시 노형동 2534-3,33.48346416,126.47424822,20220625192118,20220623015223,20220623021635,,100,단독,50,,,N,2,2
194,용두암 공영주차장,ME19D128,01,04,제주특별자치도 제주시 용두암길15,33.51478249,126.51153269,20220625190514,20220625182508,20220625190508,,100,단독,50,,,N,2,2
195,오일시장 일대 공영주차장,ME19Y240,21,04,제주특별자치도 제주시 오일장서길 26,33.497482,126.474956,20220624174310,20220622091511,20220622094031,,100,단독,50,,,Y,9,9
196,오일시장 일대 공영주차장,ME19Y240,22,04,제주특별자치도 제주시 오일장서길 26,33.497482,126.474956,20220624174310,20220624122911,20220624130911,,100,단독,50,,,Y,9,9
197,외도119센터,ME19Y269,01,04,제주특별자치도 제주시 통물길 75,33.486439,126.437740,20220617043810,20220616194658,20220616201235,,100,단독,50,,,Y,9,9
198,외도119센터,ME19Y269,02,04,제주특별자치도 제주시 통물길 75,33.486439,126.437740,20220625170228,20220625162346,20220625170228,,100,단독,50,,,Y,2,2
199,조천도서관,ME19Y270,01,04,제주특별자치도 제주시 조천읍 일주동로 1189,33.537823,126.667909,20220625215912,20220625212026,20220625215912,,100,단독,50,,,Y,2,2
200,조천도서관,ME19Y270,02,04,제주특별자치도 제주시 조천읍 일주동로 1189,33.537823,126.667909,20220625213046,20220625210926,20220625213046,,100,단독,50,,,Y,2,2
201,한경면(청수리)청수마을회관,ME19Y271,01,04,제주특별자치도 제주시 한경면 대한로 1036,33.317755,126.247556,20220623121301,20220623113408,20220623121301,,100,단독,50,,,Y,2,2
202,한경면(청수리)청수마을회관,ME19Y271,02,04,제주특별자치도 제주시 한경면 대한로 1036,33.317755,126.247556,20220625125108,20220625121626,20220625125108,,100,단독,50,,,Y,2,2
203,성읍119지역센터,ME20B1e1,01,04,제주특별자치도 서귀포시 성산읍 성읍서문로 75,33.38339387,126.79465682,20220623184011,20220622184303,20220622192303,,100,단독,50,,,Y,2,2
204,신흥2리 리사무소,ME20B1e2,01,04,제주특별자치도 서귀포시 남원읍 중산간동로 5807,33.32126210,126.7455930,20220624192856,20220624185944,20220624192855,,100,단독,50,,,Y,2,2
205,영락리사무소,ME20B1e3,01,04,제주특별자치도 서귀포시 대정읍 영락중동로 11,33.25824940,126.21086170,20220625171243,20220625164626,20220625171228,,100,단독,50,,,Y,2,2
206,산양리 다목적회관,ME20B1e4,01,04,제주특별자치도 제주시 한경면 연명로 8-1,33.2927,126.2341,20220624193435,20220623191708,20220623195708,,100,단독,50,,,Y,9,9
207,도로 주차장,ME20B1e5,01,04,제주특별자치도 제주시 한림읍 금악리 1242-8,33.3498,126.3051,20220624175810,20220617155300,20220617160438,,100,단독,50,,,Y,9,9
208,경제통상진흥원,ME20B1e6,91,04,제주특별자치도 제주시 연삼로 473,33.49918040,126.54017670,20220625164812,20220625160757,20220625164757,,100,단독,50,,,Y,2,2
209,한림항 주차장,ME20B1e7,01,04,제주특별자치도 제주시 한림읍 한림리 1377-48,33.4104,126.2584,20220625173053,20220625172514,20220625173051,,100,단독,50,,,Y,2,2
210,도순마을회관,ME20B299,21,04,제주특별자치도 서귀포시 도순남로 29번길 13,33.25063327,126.47523846,20220624182505,20220618162911,20220618170911,,200,동시,50,,,Y,2,2
211,도순마을회관,ME20B299,22,04,제주특별자치도 서귀포시 도순남로 29번길 13,33.25063327,126.47523846,20220625182223,20220625175033,20220625182155,,200,동시,50,,,Y,2,2
212,성산국민체육센터,ME20B2a0,91,04,제주특별자치도 서귀포시 성산읍 일주동로 4024,33.45726610,126.91665020,20220625093354,20220625085340,20220625093340,,100,단독,50,,,Y,2,2
213,성산국민체육센터,ME20B2a0,92,04,제주특별자치도 서귀포시 성산읍 일주동로 4024,33.45726610,126.91665020,20220625184023,20220625180912,20220625184014,,100,단독,50,,,Y,2,2
214,제주감귤농협유통사업단(2유통센터),ME20B2a1,21,04,제주특별자치도 서귀포시 남원읍 태신로 130번길 170,33.31316210,126.74337470,20220605153824,20220605150051,20220605153821,,200,동시,50,,,Y,2,2
215,제주감귤농협유통사업단(2유통센터),ME20B2a1,22,04,제주특별자치도 서귀포시 남원읍 태신로 130번길 170,33.31316210,126.74337470,20220617102810,20220607130559,20220607130832,,200,동시,50,,,Y,9,9
216,하례2리 마을회,ME20B2a2,21,04,제주특별자치도 서귀포시 남원읍 하례돈야로 83,33.29716000,126.60891920,20220621210519,20220621204807,20220621210518,,200,동시,50,,,Y,2,2
217,하례2리 마을회,ME20B2a2,22,04,제주특별자치도 서귀포시 남원읍 하례돈야로 83,33.29716000,126.60891920,20220621130729,20220621124332,20220621130727,,200,동시,50,,,Y,2,2
218,제주동부하수처리장,ME20B2a3,21,04,제주특별자치도 제주시 월정서로 162,33.56238030,126.77819280,20220607124733,20220607121658,20220607124728,,200,동시,50,,,Y,2,2
219,제주동부하수처리장,ME20B2a3,22,04,제주특별자치도 제주시 월정서로 162,33.56238030,126.77819280,20220605143829,20220605141837,20220605143828,,200,동시,50,,,Y,2,2
220,항일기념관,ME20B2a4,21,04,제주특별자치도 제주시 조천읍 신북로 303,33.5412329,126.6433159,20220625235751,20220625233441,20220625235749,,200,동시,50,,,Y,2,2
221,항일기념관,ME20B2a4,22,04,제주특별자치도 제주시 조천읍 신북로 303,33.5412329,126.6433159,20220624185335,20220624183810,20220624185334,,200,동시,50,,,Y,2,2
222,한국산업인력공단 제주지사,ME20B2a5,21,04,제주특별자치도 제주시 복지로 19,33.487857,126.5199165,20220625172140,20220625164208,20220625172131,,200,동시,50,,,Y,2,2
223,한국산업인력공단 제주지사,ME20B2a5,22,04,제주특별자치도 제주시 복지로 19,33.487857,126.5199165,20220624165155,20220624163010,20220624165154,,200,동시,50,,,Y,2,2
224,서부하수처리장,ME20B2a6,21,04,제주특별자치도 제주시 한경면 판포리 1459-1,33.3721,126.2080,20220624160750,20220624155039,20220624160736,,200,동시,50,,,Y,2,2
225,서부하수처리장,ME20B2a6,22,04,제주특별자치도 제주시 한경면 판포리 1459-1,33.3721,126.2080,20220625102849,20220625094827,20220625102827,,200,동시,50,,,Y,2,2
226,애월국민체육센터,ME20B2a7,21,04,제주특별자치도 제주시 하귀동남1길 22,33.48546230,126.413714,20220625200838,20220625192838,20220625200838,,200,동시,50,,,Y,2,2
227,애월국민체육센터,ME20B2a7,22,04,제주특별자치도 제주시 하귀동남1길 22,33.48546230,126.413714,20220625183852,20220625135832,20220625141150,,200,동시,50,,,Y,2,2
228,건강쉼터,ME20B2a8,21,04,제주특별자치도 제주시 한경면 두모리 2962-1,33.3530,126.1858,20220625172934,20220625170846,20220625172923,,200,동시,50,,,Y,2,2
229,건강쉼터,ME20B2a8,22,04,제주특별자치도 제주시 한경면 두모리 2962-1,33.3530,126.1858,20220625155110,20220625153414,20220625155109,,200,동시,50,,,Y,2,2
230,금능해수욕장 주차장,ME20B2a9,21,04,제주특별자치도 제주시 한림읍 금능리 2018,33.3908,126.2376,20220625153808,20220624173052,20220624181052,,200,동시,50,,,Y,2,2
231,금능해수욕장 주차장,ME20B2a9,22,04,제주특별자치도 제주시 한림읍 금능리 2018,33.3908,126.2376,20220624182310,20220624163719,20220624165900,,200,동시,50,,,Y,9,9
232,소공원 주차장,ME20B2b0,21,04,제주특별자치도 제주시 한림읍 귀덕리 3025-2,33.4423,126.2896,20220625201204,20220625200733,20220625201159,,200,동시,50,,,Y,2,2
233,소공원 주차장,ME20B2b0,22,04,제주특별자치도 제주시 한림읍 귀덕리 3025-2,33.4423,126.2896,20220625195133,20220625194005,20220625195128,,200,동시,50,,,Y,2,2
234,유수암리사무소,ME20B2b1,21,04,제주특별자치도 제주시 애월읍 유수암평화길 14,33.44136770,126.40315580,20220625211336,20220624090910,20220624092425,,200,동시,50,,,Y,2,2
