,이름,충전타입,주소,위도,경도,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(5분),0 : 1
219,상리면 보건지소 주차장,04,경상남도 고성군 상리면 척번정리 804,34.998000,128.189000,100,동시,48,,,Y,2,2
220,상리면 보건지소 주차장,04,경상남도 고성군 상리면 척번정리 804,34.998000,128.189000,100,동시,48,,,Y,3,3
221,상족암군립공원 주차장,04,경상남도 고성군 하이면 덕명리 284,34.908385,128.147083,100,단독,48,,,N,2,2
222,불암동주민센터,04,경상남도 김해시 불암동 220-17,35.222333,128.926861,100,단독,48,,,Y,2,2
223,봉화마을주차장,04,경상남도 김해시 진영읍 본산리 40-9,35.313889,128.770028,100,단독,48,,,Y,2,2
224,임호체육공원,04,경상남도 김해시 외동 산 28-1,35.229106,128.850674,100,동시,48,,,Y,2,2
225,임호체육공원,04,경상남도 김해시 외동 산 28-1,35.229106,128.850674,100,동시,48,,,Y,2,2
226,하남읍행정복지센터,04,경상남도 밀양시 하남읍 수산리 469-13,35.375194,128.711278,100,동시,48,,,Y,2,2
227,하남읍행정복지센터,04,경상남도 밀양시 하남읍 수산리 469-13,35.375194,128.711278,100,동시,48,,,Y,2,2
228,생초시외버스터미널주차장,04,경상남도 산청군 생초면 어서리 290-2,35.492167,127.832944,100,단독,48,,,Y,2,2
229,차황면사무소주차장,04,경상남도 산청군 차황면 장위리 18-3,35.463389,127.927806,100,동시,48,,,Y,2,2
230,차황면사무소주차장,04,경상남도 산청군 차황면 장위리 18-3,35.463389,127.927806,100,동시,48,,,Y,2,2
231,만남의광장,04,경상남도 양산시 다방동 572-1,35.330778,129.036556,100,동시,48,,,Y,2,2
232,만남의광장,04,경상남도 양산시 다방동 572-1,35.330778,129.036556,100,동시,48,,,Y,2,2
233,내조마을 공용주차장,04,경상남도 의령군 칠곡면 내조리 429-1,35.354083,128.195417,100,단독,48,,,Y,2,2
234,대지면사무소,04,경상남도 창녕군 대지면 모산리 501-1,35.555417,128.467806,100,단독,48,,,Y,2,2
235,부곡 공설주차장,04,경상남도 창녕군 부곡면 거문리 824,35.438139,128.587472,100,단독,48,,,Y,2,2
236,한국전기연구원 창업보육센터 주차장,04,경상남도 창원시 성산구 성주동 178,35.191122,128.719432,100,동시,48,,,Y,2,2
237,한국전기연구원 창업보육센터 주차장,04,경상남도 창원시 성산구 성주동 178,35.191122,128.719432,100,동시,48,,,Y,2,2
238,북면행정복지센터,04,경상남도 창원시 의창구 북면 신촌리 954-4,35.347889,128.607444,100,단독,48,,,Y,2,2
239,하동문화예술회관,04,경상남도 하동군 하동읍 읍내리 962-2,35.073139,127.740917,100,단독,48,,,Y,2,2
240,군북3.1기념체육관,04,경상남도 함안군 군북면 소포리 516-2,35.265778,128.348972,100,단독,48,,,Y,2,2
241,봉산면사무소 공영주차장,04,경상남도 합천군 봉산면 김봉리 344-11,35.625806,128.042056,100,단독,48,,,Y,2,2
242,한국세라믹기술원 본원,04,경상남도 진주시 충무공동 15-4,35.177417,128.135278,100,단독,48,,,Y,2,2
243,웅양면사무소,04,경상남도 거창군 웅양면 노현리 217-1,35.805167,127.917944,100,동시,48,,,Y,2,2
244,웅양면사무소,04,경상남도 거창군 웅양면 노현리 217-1,35.805167,127.917944,100,동시,48,,,Y,2,2
245,민원청사 주차장(김해시청),04,경상남도 김해시 부원동 625-1,35.227444,128.890261,100,동시,48,,,N,2,2
246,민원청사 주차장(김해시청),04,경상남도 김해시 부원동 625-1,35.227444,128.890261,100,동시,48,,,N,2,2
247,통영시청1청사,04,경상남도 통영시 무전동 357,34.854783,128.433358,100,동시,48,,,N,2,2
248,통영시청1청사,04,경상남도 통영시 무전동 357,34.854783,128.433358,100,동시,48,,,N,2,2
249,자동차부품혁신센터,04,경상남도 창원시 마산회원구 내서읍 중리 1127-28,35.237556,128.507361,100,단독,48,,,Y,2,2
250,자동차부품혁신센터,04,경상남도 창원시 마산회원구 내서읍 중리 1127-28,35.237556,128.507361,100,단독,48,,,Y,2,2
251,진영공설운동장,04,경상남도 김해시 진영읍 진영리 1347,35.307361,128.717333,100,단독,48,,,Y,3,3
252,진영공설운동장,04,경상남도 김해시 진영읍 진영리 1347,35.307361,128.717333,100,단독,48,,,Y,3,3
253,롯데마트 창원중앙점,04,경상남도 창원시 성산구 중앙동 92,35.225389,128.680389,200,동시,48,,,Y,9,9
254,롯데마트 창원중앙점,04,경상남도 창원시 성산구 중앙동 92,35.225389,128.680389,200,동시,48,,,Y,9,9
255,하북문화의집,04,경상남도 양산시 하북면 순지리 756-93,35.489306,129.085694,200,동시,48,,,Y,9,9
256,하북문화의집,04,경상남도 양산시 하북면 순지리 756-93,35.489306,129.085694,200,동시,48,,,Y,9,9
257,계성면보건지소,04,경상남도 창녕군 계성면 계성리 606,35.486722,128.509694,200,동시,48,,,Y,9,9
258,계성면보건지소,04,경상남도 창녕군 계성면 계성리 606,35.486722,128.509694,200,동시,48,,,Y,9,9
259,문산읍 사무소,04,경상남도 진주시 문산읍 삼곡리 1265-1,35.168500,128.164361,200,동시,48,,,Y,2,2
260,문산읍 사무소,04,경상남도 진주시 문산읍 삼곡리 1265-1,35.168500,128.164361,200,동시,48,,,Y,9,9
261,승강기안전기술원,04,경상남도 거창군 남상면 대산리 1572,35.653000,127.930361,100,단독,48,,,Y,2,2
262,승강기안전기술원,04,경상남도 거창군 남상면 대산리 1572,35.653000,127.930361,100,단독,48,,,Y,2,2
263,웅동하수처리장,04,경상남도 창원시 진해구 남문동 1190-1,35.096333,128.783056,100,단독,48,,,Y,9,9
264,웅동하수처리장,04,경상남도 창원시 진해구 남문동 1190-1,35.096333,128.783056,100,단독,48,,,Y,9,9
265,웅동하수처리장,04,경상남도 창원시 진해구 남문동 1190-1,35.096333,128.783056,100,단독,48,,,Y,9,9
266,웅동하수처리장,04,경상남도 창원시 진해구 남문동 1190-1,35.096333,128.783056,100,단독,48,,,Y,2,2
267,사천휴게소(부산방향),04,경상남도 사천시 곤양면 서삼로 619,35.07480619,128.01343224,100,단독,48,,,Y,2,2
268,사천휴게소(순천방향),04,경상남도 사천시 곤양면 묵실길 31-11,35.07332245,128.0119393,100,단독,48,,,Y,2,2
269,양산휴게소(서울방향),04,경상남도 양산시 동면 목장길 15-50,35.32279605,129.057324,100,단독,48,,,Y,3,3
270,양산휴게소(서울방향),04,경상남도 양산시 동면 목장길 15-50,35.32279605,129.057324,100,단독,48,,,Y,2,2
271,진주휴게소(부산방향),04,경상남도 진주시 남해고속도로 194,35.15966892,128.12071116,100,단독,48,,,Y,3,3
272,진주휴게소(부산방향),04,경상남도 진주시 남해고속도로 194,35.15966892,128.12071116,100,단독,48,,,Y,3,3
273,노량대교 홍보관 주차장,04,경상남도 하동군 금남면 노량리 704,34.94723855,127.8653781,100,단독,48,,,Y,9,9
274,노량대교 홍보관 주차장,04,경상남도 하동군 금남면 노량리 704,34.94723855,127.8653781,100,단독,48,,,Y,2,2
275,공군 교육사령부 제1정문 1주차장,04,경상남도 진주시 속사리 175,35.1863062,128.14891013,100,단독,48,,,Y,9,9
276,공군 교육사령부 제1정문 1주차장,04,경상남도 진주시 속사리 175,35.1863062,128.14891013,100,단독,48,,,Y,2,2
277,공군 교육사령부 제2정문 주차장,04,경상남도 진주시 금산면 송백로46,35.2054418,128.14950082,100,단독,48,,,Y,2,2
278,공군 교육사령부 제2정문 주차장,04,경상남도 진주시 금산면 송백로46,35.2054418,128.14950082,100,단독,48,,,Y,2,2
279,와룡스포츠센타 주차장,04,경상남도 사천시 사천읍 사주리 263-1,35.08185327,128.07988553,100,단독,48,,,Y,2,2
280,와룡스포츠센타 주차장,04,경상남도 사천시 사천읍 사주리 263-1,35.08185327,128.07988553,100,단독,48,,,Y,2,2
281,진영휴게소(순천방향),04,경상남도 김해시 진영읍 하계로96번길 68,35.27970412,128.71683077,100,단독,48,,,Y,2,2
282,진영휴게소(순천방향),04,경상남도 김해시 진영읍 하계로96번길 68,35.27970412,128.71683077,100,단독,48,,,Y,2,2
283,진영휴게소(순천방향),04,경상남도 김해시 진영읍 하계로96번길 68,35.27970412,128.71683077,100,단독,48,,,Y,2,2
284,진영휴게소(순천방향),04,경상남도 김해시 진영읍 하계로96번길 68,35.27970412,128.71683077,100,단독,48,,,Y,2,2
285,문산휴게소(순천방향),04,경상남도 진주시 문산읍 남해고속도로 195,35.17208503,128.15257103,100,단독,48,,,Y,2,2
286,문산휴게소(순천방향),04,경상남도 진주시 문산읍 남해고속도로 195,35.17208503,128.15257103,100,단독,48,,,Y,2,2
287,문산휴게소(순천방향),04,경상남도 진주시 문산읍 남해고속도로 195,35.17208503,128.15257103,100,단독,48,,,Y,2,2
288,문산휴게소(순천방향),04,경상남도 진주시 문산읍 남해고속도로 195,35.17208503,128.15257103,100,단독,48,,,Y,2,2
289,둔덕면사무소,04,경상남도 거제시 둔덕면 하둔리 365-64,34.836942,128.505418,100,단독,48,,,Y,2,2
290,남부면사무소,04,경상남도 거제시 남부면 저구리 70,34.731932,128.60991,100,단독,48,,,Y,2,2
291,하청면사무소,04,경상남도 거제시 하청면 하청리 665-1,34.954985,128.655134,100,단독,48,,,Y,2,2
292,능포동사무소,04,경상남도 거제시 능포동 401-4,34.879464,128.734313,100,단독,48,,,Y,2,2
293,남상면사무소,04,경상남도 거창군 남상면 무촌리 632-2,35.643478,127.91032,100,단독,48,,,Y,2,2
294,당항포관광지 주차장,04,경상남도 고성군 회화면 봉동리 1060,35.061286,128.396953,100,단독,48,,,Y,9,9
295,하이면생활체육관,04,경상남도 고성군 하이면 덕호리 474-1,34.930988,128.121033,100,단독,48,,,Y,2,2
296,동해면 복지회관 주차장,04,경상남도 고성군 동해면 장기리 251-9,35.041111,128.419444,100,단독,48,,,Y,2,2
297,갈모봉산림욕장 주차장,04,경상남도 고성군 고성읍 이당리 253-4,34.977953,128.271891,100,단독,48,,,Y,2,2
298,동부스포츠센터,04,경상남도 김해시 삼방동 840-2,35.256222,128.905852,100,단독,48,,,Y,2,2
299,반룡공원주차장,04,경상남도 김해시 관동동 332,35.177564,128.805999,100,단독,48,,,Y,2,2
300,화포천생태학습관(주차장),04,경상남도 김해시 한림면 퇴래리 1363,35.310938,128.789435,100,단독,48,,,Y,2,2
301,둔촌샛들마을숲주차장,04,경상남도 남해군 삼동면 금송리 1416-1,34.826293,128.034875,100,단독,48,,,Y,2,2
302,창선면공용주차장,04,경상남도 남해군 창선면 상죽리 143,34.857605,128.012465,100,단독,48,,,Y,2,2
303,청도면행정복지센터 민원인주차장,04,경상남도 밀양시 청도면 구기리 140-6,35.549093,128.624155,100,단독,48,,,Y,2,2
304,시천면사무소주차장,04,경상남도 산청군 시천면 사리 932-1,35.27669,127.838242,100,단독,48,,,Y,2,2
305,궁류면사무소 주차장,04,경상남도 의령군 궁류면 토곡리 602-1,35.446987,128.24899,100,단독,48,,,Y,2,2
306,지정면복지회관,04,경상남도 의령군 지정면 봉곡리 793-11,35.381916,128.388268,100,단독,48,,,Y,2,2
307,진주시성관리사무소,04,경상남도 진주시 남성동 3-1,35.190932,128.078485,100,단독,48,,,Y,2,2
308,우포잠자리나라,04,경상남도 창녕군 대합면 주매리 508-2,35.565113,128.417919,100,단독,48,,,Y,9,9
309,옥야공용주차장,04,경상남도 창녕군 이방면 거남리 436-1,35.60093,128.383458,100,단독,48,,,Y,2,2
310,반송공원 까치A 뒤 주차장,04,경상남도 창원시 성산구 반송동 201,35.243462,128.666837,100,단독,48,,,Y,2,2
311,산양스포츠파크 주차장,04,경상남도 통영시 산양읍 남평리 741-9,34.803423,128.396925,100,단독,48,,,Y,9,9
312,통영RCE세자트라숲,04,경상남도 통영시 용남면 화삼리 202,34.850788489,128.44965241,100,단독,48,,,Y,2,2
313,옥종면사무소 주차장,04,경상남도 하동군 옥종면 청룡리 124-7,35.18255,127.879212,100,단독,48,,,Y,2,2
314,국민체육센터,04,경상남도 하동군 적량면 고절리 1209-1,35.06103,127.778333,100,단독,48,,,Y,2,2
315,금남면 복합커뮤니티센터,04,경상남도 하동군 금남면 송문리 824-1,34.950783,127.858453,100,단독,48,,,Y,9,9
316,구재봉자연휴양림,04,경상남도 하동군 적량면 서리 1765-13,35.128028,127.74567,100,단독,48,,,Y,2,2
317,청소년수련원,04,경상남도 하동군 중평리 763,34.982526,127.894606,100,단독,48,,,Y,2,2
318,칠원면 도서관 주차장,04,경상남도 함안군 칠원읍 용산리 144-2,35.304764,128.515922,100,단독,48,,,Y,2,2
319,합천군민체육관(일해공원 공설주차장),04,경상남도 합천군 합천읍 합천리 925-2,35.561124,128.153891,100,단독,48,,,Y,2,2
320,삼가브랜드육타운,04,경상남도 합천군 삼가면 소오리 450-25,35.413312,128.11835,100,단독,48,,,Y,2,2
321,하청스포츠타운,04,경상남도 거제시 하청면 실전리 656-2,34.958278,128.651713,200,동시,48,,,Y,9,9
322,하청스포츠타운,04,경상남도 거제시 하청면 실전리 656-2,34.958278,128.651713,200,동시,48,,,Y,9,9
323,배내골홍보관,04,경상남도 양산시 원동면 선리 1421-5,35.48595,128.984693,200,동시,48,,,Y,9,9
324,배내골홍보관,04,경상남도 양산시 원동면 선리 1421-5,35.48595,128.984693,200,동시,48,,,Y,9,9
325,곤충생태학습관 주차장,04,경상남도 의령군 의령읍 무전리 124-1,35.319692,128.282267,100,단독,48,,,Y,2,2
326,곤충생태학습관 주차장,04,경상남도 의령군 의령읍 무전리 124-1,35.319692,128.282267,100,단독,48,,,Y,2,2
327,창녕스포츠파크,04,경상남도 창녕군 부곡면 사창리 328,35.434565,128.59224,100,단독,48,,,Y,2,2
328,창녕스포츠파크,04,경상남도 창녕군 부곡면 사창리 328,35.434565,128.59224,100,단독,48,,,Y,9,9
329,파크랜드옆 공영주차장,04,경상남도 창원시 진해구 태백동 104,35.170449,128.655602,200,동시,48,,,Y,9,9
330,파크랜드옆 공영주차장,04,경상남도 창원시 진해구 태백동 104,35.170449,128.655602,200,동시,48,,,Y,2,2
331,부산경남연수원,04,경상남도 창원시 진해구 남양동 166-1,35.112214,128.778985,200,동시,48,,,Y,9,9
332,부산경남연수원,04,경상남도 창원시 진해구 남양동 166-1,35.112214,128.778985,200,동시,48,,,Y,9,9
333,주상면사무소,04,경상남도 거창군 주상면 도평리 718,35.749023,127.91326,100,단독,48,,,Y,2,2
334,주상면사무소,04,경상남도 거창군 주상면 도평리 718,35.749023,127.91326,100,단독,48,,,Y,2,2
335,수양동주민센터,04,경상남도 거제시 양정동 665-1,34.887944,128.646466,100,단독,48,,,Y,2,2
336,수곡면 농산물산지 유통센터,04,경상남도 진주시 수곡면 대천리 118-2,35.197927,127.930152,100,단독,48,,,Y,2,2
337,길곡 체육공원,04,경상남도 창녕군 길곡면 증산리 901-1,35.384708,128.56978,100,단독,48,,,Y,2,2
338,벽계야영장,04,경상남도 의령군 궁류면 벽계리 63,35.435147,128.226941,100,단독,48,,,Y,2,2
339,국민건강보험공단 김해지사,04,"경상남도 김해시 전하로176번길 79, 1층",35.223576848215,128.87445786,100,단독,48,,,Y,9,9
340,한국폴리텍대학 항공캠퍼스,04,경상남도 사천시 대학길 46,34.947849438808,128.10798724,100,단독,48,,,Y,9,9
341,상문동주민센터,04,경상남도 거제시 거제중앙로 1641,34.867833482867,128.63823282,100,단독,48,,,Y,2,2
342,탄소없는 마을(의신) 생태주차장,04,경상남도 하동군 화개면 대성리 1212-1,35.2819955,127.6526147,100,단독,48,,,Y,9,9
343,함양군 종합폐기물처리장,04,경상남도 함양군 함양읍 함양남서로 996-166,35.5067047,127.7483634,100,단독,48,,,Y,9,9
344,석전동행정복지센터,04,경상남도 창원시 마산회원구 석전동4길 52,35.233115,128.572418,100,단독,48,,,Y,9,9
345,석전동행정복지센터,04,경상남도 창원시 마산회원구 석전동4길 52,35.233115,128.572418,100,단독,48,,,Y,2,2
346,대산면행정복지센터,04,경상남도 창원시 의창구 대산면 가술산단동로 10,35.3310296,128.7087061,100,단독,48,,,Y,9,9
347,대산면행정복지센터,04,경상남도 창원시 의창구 대산면 가술산단동로 10,35.3310296,128.7087061,100,단독,48,,,Y,2,2
348,성산아트홀,04,경상남도 창원시 의창구 중앙대로 181,35.2300313,128.6836696,100,단독,48,,,Y,9,9
349,성산아트홀,04,경상남도 창원시 의창구 중앙대로 181,35.2300313,128.6836696,100,단독,48,,,Y,9,9
350,내서읍스포츠센터,04,경상남도 창원시 마산회원구 내서읍 중리 391-3,35.2497473,128.5216128,100,단독,48,,,Y,9,9
351,내서읍스포츠센터,04,경상남도 창원시 마산회원구 내서읍 중리 391-3,35.2497473,128.5216128,100,단독,48,,,Y,9,9
